,000906.SH,000961.SH,399440.SZ,H30588.CSI,000018.SH,399808.SZ,399914.SZ,399412.SZ,H11136.CSI,930599.CSI,930653.CSI,H30171.CSI,399967.SZ,000998.SH,000827.SH,000978.SH
2012-05-10,2838.441,4085.033,1483.1079,622.206,3082.571,1075.892,3661.998,1045.0029,1832.8478,3572.406,7294.763,1273.271,5165.39,878.255,1050.943,6070.303
2012-05-11,2819.134,4045.621,1462.1842,615.096,3061.386,1064.128,3635.1,1036.0931,1819.7518,3531.884,7293.573,1263.377,5075.423,871.468,1046.378,6140.067
2012-05-14,2800.898,3976.038,1444.908,612.854,3040.383,1060.684,3617.54,1027.7152,1799.34,3512.134,7173.027,1256.859,5015.616,867.144,1044.056,6223.127
2012-05-15,2801.598,3946.487,1431.4757,622.592,3050.216,1055.646,3631.965,1021.4057,1816.7038,3517.489,7209.539,1253.881,4981.996,868.426,1039.967,6149.499
2012-05-16,2758.644,3903.406,1420.3693,611.329,3001.179,1039.844,3564.219,1009.9371,1833.2875,3451.964,7101.84,1244.527,4901.333,861.334,1030.592,6106.187
2012-05-17,2800.376,3969.52,1430.2387,637.981,3060.316,1053.866,3635.863,1028.3428,1825.1811,3488.695,7158.149,1277.683,4934.846,872.607,1042.546,6124.328
2012-05-18,2757.273,3911.73,1410.9855,627.805,3012.203,1036.347,3581.241,1019.7431,1770.1707,3420.732,7055.611,1281.834,4799.323,857.688,1027.154,6003.127
2012-05-21,2767.535,3973.667,1421.8955,620.983,3012.04,1036.594,3582.418,1017.6587,1795.5391,3432.873,7186.393,1264.562,4800.367,856.028,1020.364,5990.34
2012-05-22,2810.751,4014.765,1432.0583,636.289,3055.821,1049.413,3645.891,1029.91,1773.5045,3495.683,7314.479,1270.509,4881.435,864.889,1033.627,6092.249
2012-05-23,2801.757,3964.772,1415.6997,643.558,3047.161,1038.621,3645.122,1021.3176,1792.3373,3478.635,7338.903,1260.996,4837.64,862.489,1025.92,6126.61
2012-05-24,2778.585,3948.933,1405.4001,636.005,3022.684,1040.133,3613.18,1021.6476,1778.0652,3482.205,7131.909,1256.784,4832.866,862.763,1023.27,6053.446
2012-05-25,2752.782,3929.57,1408.2864,623.588,2992.895,1032.222,3580.714,1009.6397,1778.755,3457.068,7031.642,1247.494,4781.687,847.494,1014.195,5950.301
2012-05-28,2796.002,3980.488,1439.5579,632.834,3024.409,1043.942,3628.699,1021.2227,1774.1875,3518.051,7131.961,1263.528,4823.734,850.159,1025.536,5972.894
2012-05-29,2836.019,4058.162,1457.9319,650.457,3072.927,1065.492,3685.784,1040.2476,1831.1053,3571.968,7181.81,1278.894,4902.446,865.772,1044.395,6036.871
2012-05-30,2830.303,4020.845,1447.2841,652.097,3064.436,1074.077,3679.357,1048.9374,1805.6153,3567.058,7156.497,1273.446,4895.556,867.564,1058.664,6062.454
2012-05-31,2822.318,3991.514,1439.7762,650.168,3032.848,1075.681,3651.937,1053.9786,1801.3384,3560.638,7204.201,1267.868,4906.966,880.124,1060.285,6109.035
2012-06-01,2821.384,3992.469,1434.3732,655.88,3041.781,1067.892,3660.455,1047.9583,1747.9986,3544.517,7257.967,1268.903,4871.234,878.401,1049.427,6139.871
2012-06-04,2738.872,3875.128,1396.4292,629.611,2957.274,1032.497,3557.216,1015.3749,1735.6725,3413.856,7125.605,1225.843,4681.884,850.518,1012.937,6043.613
2012-06-05,2737.943,3856.289,1396.6626,621.409,2955.566,1029.487,3555.303,1010.6789,1758.2151,3400.378,7141.937,1232.934,4677.954,848.782,1013.472,6135.826
2012-06-06,2733.531,3861.053,1393.6751,620.369,2969.815,1028.52,3563.696,1010.328,1817.6257,3390.57,7099.074,1226.277,4670.218,847.949,1011.266,6077.543
2012-06-07,2717.712,3823.004,1388.9137,619.81,2950.737,1024.142,3548.197,1006.7242,1838.045,3367.609,7088.149,1219.115,4633.626,841.169,1009.098,6039.554
2012-06-08,2700.146,3781.262,1378.5999,623.199,2912.407,1020.95,3509.639,1007.9561,1820.5302,3354.709,7027.631,1217.419,4642.025,839.616,1008.434,5999.579
2012-06-11,2739.842,3841.859,1367.3868,640.096,2941.53,1040.699,3559.872,1024.4953,1813.4366,3426.608,7049.433,1226.724,4737.485,855.593,1038.993,6096.311
2012-06-12,2721.168,3785.199,1345.6032,634.839,2921.819,1030.008,3545.323,1020.6833,1791.8078,3398.156,7022.263,1213.693,4693.84,845.983,1027.965,6131.226
2012-06-13,2766.187,3812.857,1358.1345,658.514,2978.198,1046.45,3605.72,1035.3527,1784.0019,3441.562,7214.613,1229.105,4743.687,857.171,1047.968,6271.844
2012-06-14,2745.75,3761.883,1340.9669,650.15,2944.339,1041.766,3567.508,1031.0415,1778.7595,3408.571,7299.47,1219.043,4720.726,852.175,1044.919,6223.53
2012-06-15,2751.217,3778.135,1342.9872,652.071,2985.548,1043.568,3598.03,1029.6886,1810.334,3401.446,7204.953,1219.266,4723.544,851.129,1048.389,6307.589
2012-06-18,2768.486,3801.403,1350.8736,657.71,2994.61,1051.965,3610.65,1038.4827,1834.7236,3433.624,7259.181,1225.393,4730.233,862.698,1059.839,6398.456
2012-06-19,2745.276,3758.052,1336.2667,649.361,2985.085,1037.306,3587.108,1027.5068,1872.7281,3401.146,7203.064,1218.559,4668.506,860.162,1046.703,6435.721
2012-06-20,2736.356,3768.213,1334.7885,644.397,2981.491,1035.789,3579.389,1024.5379,1849.4696,3392.192,7161.394,1220.833,4666.826,864.257,1047.476,6291.693
2012-06-21,2695.317,3677.924,1314.8577,621.431,2926.374,1020.518,3522.021,1009.9059,1785.5872,3343.814,7070.259,1208.423,4587.222,850.608,1029.556,6240.043
2012-06-25,2632.21,3531.216,1267.6288,599.33,2887.185,987.341,3452.388,982.5449,1717.4188,3247.725,6968.985,1195.308,4475.39,828.599,1002.961,6154.196
2012-06-26,2630.332,3528.217,1263.5869,605.756,2880.378,984.709,3459.399,980.7002,1727.2059,3235.715,6926.829,1205.224,4455.185,824.516,998.886,6121.261
2012-06-27,2621.576,3498.312,1248.9727,603.789,2870.315,979.317,3450.294,977.7992,1747.4134,3236.068,6992.324,1199.735,4447.287,823.948,994.962,6145.151
2012-06-28,2595.208,3439.514,1230.7951,602.074,2861.763,956.669,3434.151,960.8756,1709.4787,3190.051,6958.204,1183.127,4402.687,810.882,975.34,6131.537
2012-06-29,2632.19,3501.573,1241.7773,623.059,2923.772,970.761,3503.195,972.72,1758.9812,3225.725,7086.806,1194.791,4467.194,824.033,991.46,6251.643
2012-07-02,2642.237,3517.692,1243.3124,624.807,2921.027,979.01,3507.426,976.2982,1718.8545,3241.58,7223.089,1193.842,4477.192,833.556,1003.102,6385.634
